respondent_id,case_id,case_name,category,market,data_status,过去3个月购买,月均购买频次,口味重要性,健康重要性,价格敏感,包装便利,概念相关性,品牌信任,试购结果
SIM-SNACK-CHANNEL-03576,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.237,0.8728,0.3292,-1.626,0.792,0.558,-0.5587,0
SIM-SNACK-CHANNEL-03577,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.2706,0.7925,0.9797,-0.5001,0.4219,0.7237,-0.9531,1
SIM-SNACK-CHANNEL-03578,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,1.1228,0.1789,0.4302,1.4747,0.3306,0.5912,0.1891,0
SIM-SNACK-CHANNEL-03579,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.8363,0.7998,0.5589,-0.9239,0.43,0.7264,-0.6945,0
SIM-SNACK-CHANNEL-03580,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.4133,0.7244,0.6,-0.2361,0.8103,0.2694,-1.4602,0
SIM-SNACK-CHANNEL-03581,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.1571,0.4493,0.4233,0.3429,0.2045,0.4252,1.3082,1
SIM-SNACK-CHANNEL-03582,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,1.3312,0.7099,0.822,-0.5784,0.6689,0.3926,0.2794,0
SIM-SNACK-CHANNEL-03583,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.6133,0.9395,0.5533,0.8445,0.5376,0.664,-0.7131,1
SIM-SNACK-CHANNEL-03584,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.3181,0.7432,0.5381,1.649,0.4041,0.4408,1.2422,0
SIM-SNACK-CHANNEL-03585,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.4725,0.812,0.4917,-1.1176,0.5194,0.666,0.6352,1
SIM-SNACK-CHANNEL-03586,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.356,0.7527,0.7928,-1.1881,0.7774,0.2927,-1.116,0
SIM-SNACK-CHANNEL-03587,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.112,0.5508,0.6254,0.0129,0.5164,0.7543,-0.2741,1
SIM-SNACK-CHANNEL-03588,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.5843,0.9112,0.227,0.368,0.2201,0.494,-0.0071,0
SIM-SNACK-CHANNEL-03589,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.2174,0.72,0.5408,-0.3676,0.6779,0.8797,-1.6621,1
SIM-SNACK-CHANNEL-03590,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.2147,0.827,0.2073,-0.6922,0.9445,0.8249,1.1744,0
SIM-SNACK-CHANNEL-03591,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.4777,0.62,0.66,0.3054,0.4436,0.5028,0.839,0
SIM-SNACK-CHANNEL-03592,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.1587,0.8284,0.3573,1.0934,0.6372,0.5515,-1.9259,1
SIM-SNACK-CHANNEL-03593,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.2891,0.764,0.6288,-0.4577,0.4798,0.4731,1.6211,1
SIM-SNACK-CHANNEL-03594,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.2334,0.4735,0.7829,0.9178,0.5032,0.359,0.3719,1
SIM-SNACK-CHANNEL-03595,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.3199,0.5521,0.4711,-1.0115,0.776,0.7884,-1.9953,0
SIM-SNACK-CHANNEL-03596,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.3458,0.6679,0.317,1.9961,0.2555,0.1798,0.7105,0
SIM-SNACK-CHANNEL-03597,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.3592,0.5413,0.201,-1.0125,0.5154,0.7643,0.7848,0
SIM-SNACK-CHANNEL-03598,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.1815,0.8624,0.5564,1.0209,0.3659,0.7016,-2.0166,1
SIM-SNACK-CHANNEL-03599,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.1437,0.6786,0.5431,-1.5415,0.5754,0.7137,0.245,0
SIM-SNACK-CHANNEL-03600,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.6224,0.6741,0.886,-1.0237,0.8146,0.8463,-0.5625,1
SIM-SNACK-CHANNEL-03601,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.4169,0.732,0.7359,1.9942,0.6967,0.7064,0.2947,1
SIM-SNACK-CHANNEL-03602,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.198,0.9351,0.3051,0.0717,0.3154,0.7879,0.9259,1
SIM-SNACK-CHANNEL-03603,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.6854,0.6363,0.9386,3.3089,0.8689,0.349,0.2607,1
SIM-SNACK-CHANNEL-03604,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.1534,0.6945,0.7244,1.9252,0.3991,0.7294,0.7985,0
SIM-SNACK-CHANNEL-03605,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.5238,0.9475,0.4763,0.1227,0.1946,0.3525,-0.2748,0
SIM-SNACK-CHANNEL-03606,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,1.0468,0.5947,0.551,2.5431,0.3915,0.7981,-0.4389,0
SIM-SNACK-CHANNEL-03607,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.1462,0.91,0.4726,0.2722,0.4363,0.5126,-0.658,1
SIM-SNACK-CHANNEL-03608,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.4396,0.8294,0.4284,0.4821,0.9137,0.5081,-0.0942,1
SIM-SNACK-CHANNEL-03609,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.2126,0.9366,0.7239,0.0414,0.8052,0.5489,-0.0374,0
SIM-SNACK-CHANNEL-03610,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,1.1154,0.599,0.3036,-0.4972,0.7585,0.4064,0.9576,1
SIM-SNACK-CHANNEL-03611,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.7999,0.8285,0.5816,1.2771,0.4015,0.0872,0.8108,1
SIM-SNACK-CHANNEL-03612,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.4623,0.6575,0.5891,-0.8905,0.6103,0.6513,-0.9917,0
SIM-SNACK-CHANNEL-03613,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.0423,0.7693,0.7447,2.4863,0.6652,0.6031,-1.4543,0
SIM-SNACK-CHANNEL-03614,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.2026,0.6819,0.7118,2.0257,0.7084,0.8371,-1.1043,1
SIM-SNACK-CHANNEL-03615,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.0411,0.816,0.3211,2.1198,0.3393,0.6113,0.2515,0
SIM-SNACK-CHANNEL-03616,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,1.089,0.7777,0.5582,1.2251,0.4405,0.2651,0.0924,0
SIM-SNACK-CHANNEL-03617,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,1.4251,0.9386,0.2168,-2.2579,0.8125,0.4932,-0.113,1
SIM-SNACK-CHANNEL-03618,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.4484,0.6167,0.7342,-0.0504,0.5904,0.3927,1.0829,1
SIM-SNACK-CHANNEL-03619,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.957,0.7452,0.5989,2.3107,0.5827,0.3643,0.3431,0
SIM-SNACK-CHANNEL-03620,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.9478,0.8124,0.3127,0.7091,0.6489,0.5413,0.4737,0
SIM-SNACK-CHANNEL-03621,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.2974,0.9074,0.5959,-0.4324,0.2581,0.4945,-2.6323,0
SIM-SNACK-CHANNEL-03622,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.478,0.7403,0.4431,-0.8898,0.6586,0.5871,0.1274,0
SIM-SNACK-CHANNEL-03623,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,1.1707,0.9706,0.5848,-1.8111,0.7208,0.7276,-0.2147,0
SIM-SNACK-CHANNEL-03624,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.2872,0.7099,0.7522,0.8933,0.8063,0.5666,-0.1164,1
SIM-SNACK-CHANNEL-03625,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.4599,0.8652,0.2927,-2.239,0.7992,0.7257,0.3072,0
SIM-SNACK-CHANNEL-03626,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.7203,0.7573,0.8025,-0.8906,0.8341,0.3923,-1.3401,0
SIM-SNACK-CHANNEL-03627,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.2267,0.951,0.8501,0.9103,0.9077,0.6926,-0.8784,0
SIM-SNACK-CHANNEL-03628,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.5485,0.8077,0.3902,-0.7651,0.2271,0.429,0.2525,0
SIM-SNACK-CHANNEL-03629,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.2362,0.509,0.631,0.4075,0.3984,0.4717,0.1046,1
SIM-SNACK-CHANNEL-03630,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.4518,0.8487,0.5944,-0.8663,0.3169,0.4558,0.7914,1
SIM-SNACK-CHANNEL-03631,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.268,0.7642,0.3631,0.8363,0.6444,0.6886,-1.3534,0
SIM-SNACK-CHANNEL-03632,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.6127,0.9243,0.4278,0.8684,0.5137,0.4055,1.1073,1
SIM-SNACK-CHANNEL-03633,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.2611,0.3762,0.8447,-0.2396,0.309,0.7872,2.6302,1
SIM-SNACK-CHANNEL-03634,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.4658,0.9931,0.861,-1.1657,0.578,0.3699,-1.3342,1
SIM-SNACK-CHANNEL-03635,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.1833,0.6669,0.4452,-0.6894,0.4506,0.6102,-0.5789,1
SIM-SNACK-CHANNEL-03636,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.697,0.5524,0.4711,0.8515,0.7196,0.9511,1.2475,1
SIM-SNACK-CHANNEL-03637,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,1.0612,0.4515,0.549,1.5755,0.6773,0.6103,-1.1283,0
SIM-SNACK-CHANNEL-03638,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.2127,0.6336,0.5119,0.545,0.5667,0.7334,-0.3327,1
SIM-SNACK-CHANNEL-03639,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.0984,0.8707,0.7144,-0.281,0.5123,0.5032,-0.5596,0
SIM-SNACK-CHANNEL-03640,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.6027,0.9688,0.7073,-0.3392,0.3455,0.3719,1.6506,1
SIM-SNACK-CHANNEL-03641,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.8077,0.7042,0.8519,-0.3607,0.3952,0.5426,1.1881,0
SIM-SNACK-CHANNEL-03642,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.6033,0.8066,0.7417,0.7158,0.5444,0.5377,0.2505,0
SIM-SNACK-CHANNEL-03643,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.8812,0.695,0.7691,-0.2715,0.7708,0.3905,0.3625,0
SIM-SNACK-CHANNEL-03644,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.0976,0.4637,0.3715,0.832,0.5811,0.7259,0.3103,0
SIM-SNACK-CHANNEL-03645,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.4941,0.8619,0.8329,-0.644,0.6364,0.9216,0.5118,1
SIM-SNACK-CHANNEL-03646,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,1.2216,0.8072,0.4343,0.1852,0.9073,0.8122,1.979,1
SIM-SNACK-CHANNEL-03647,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.6376,0.4476,0.7706,-0.7718,0.329,0.8819,0.1774,1
SIM-SNACK-CHANNEL-03648,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.0665,0.796,0.7217,-1.003,0.7471,0.6821,-0.7596,0
SIM-SNACK-CHANNEL-03649,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,1.249,0.8484,0.8778,-0.4777,0.3465,0.313,-1.1306,1
SIM-SNACK-CHANNEL-03650,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.397,0.9032,0.6836,-0.2009,0.6315,0.58,-1.3196,1
SIM-SNACK-CHANNEL-03651,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,1.5,0.5582,0.9617,-0.7107,0.2403,0.7436,-0.7055,1
SIM-SNACK-CHANNEL-03652,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.2344,0.8105,0.3236,-0.4005,0.3084,0.2935,-0.7192,0
SIM-SNACK-CHANNEL-03653,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.6307,0.7464,0.4961,-0.211,0.851,0.5445,-0.6188,0
SIM-SNACK-CHANNEL-03654,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.3131,0.6256,0.7995,0.3794,0.722,0.5103,2.4969,1
SIM-SNACK-CHANNEL-03655,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.0481,0.9134,0.4686,-0.0977,0.5101,0.6912,0.0553,0
SIM-SNACK-CHANNEL-03656,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.9607,0.6656,0.4799,0.9844,0.591,0.27,0.2925,1
SIM-SNACK-CHANNEL-03657,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.3624,0.7536,0.8045,-0.6926,0.6104,0.7343,-0.8687,1
SIM-SNACK-CHANNEL-03658,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.0913,0.6314,0.7446,-0.5675,0.6361,0.8032,-0.1481,1
SIM-SNACK-CHANNEL-03659,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,1.2497,0.9705,0.4232,-0.6644,0.7281,0.6911,-2.7732,1
SIM-SNACK-CHANNEL-03660,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.2696,0.6136,0.7252,-0.3829,0.7652,0.5746,0.7995,1
SIM-SNACK-CHANNEL-03661,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.063,0.7663,0.7011,0.2256,0.6669,0.7688,0.2385,0
SIM-SNACK-CHANNEL-03662,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.5224,0.91,0.8142,-0.721,0.6721,0.3853,-1.3473,0
SIM-SNACK-CHANNEL-03663,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.939,0.462,0.4401,0.7532,0.9073,0.6866,0.5637,0
SIM-SNACK-CHANNEL-03664,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.4069,0.9307,0.4271,-0.4415,0.7141,0.338,-0.5443,1
SIM-SNACK-CHANNEL-03665,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.2092,0.1823,0.4498,-0.8188,0.9488,0.4723,0.948,0
SIM-SNACK-CHANNEL-03666,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.259,0.9871,0.5283,1.4959,0.3166,0.7235,1.5126,0
SIM-SNACK-CHANNEL-03667,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.5541,0.8455,0.6793,-0.8997,0.6003,0.6177,-0.4645,1
SIM-SNACK-CHANNEL-03668,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.2102,0.7396,0.8174,0.1604,0.7678,0.1154,-0.521,0
SIM-SNACK-CHANNEL-03669,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.5144,0.7344,0.6527,-0.4896,0.6548,0.6729,-0.0747,1
SIM-SNACK-CHANNEL-03670,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.2645,0.8782,0.5608,-0.374,0.4155,0.7885,-0.3301,1
SIM-SNACK-CHANNEL-03671,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.5839,0.9136,0.4446,0.7719,0.1623,0.8363,2.2119,1
SIM-SNACK-CHANNEL-03672,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.076,0.4389,0.6981,-0.683,0.5527,0.2673,2.0574,0
SIM-SNACK-CHANNEL-03673,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.4589,0.5696,0.5525,-0.7371,0.2471,0.6391,0.3102,1
SIM-SNACK-CHANNEL-03674,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.688,0.3634,0.3065,-1.0316,0.5233,0.247,-0.389,0
SIM-SNACK-CHANNEL-03675,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.2923,0.8353,0.6655,0.5284,0.4883,0.8067,-1.7058,1
SIM-SNACK-CHANNEL-03676,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.2403,0.8444,0.7258,-1.7343,0.4503,0.5306,1.5053,0
SIM-SNACK-CHANNEL-03677,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.2661,0.7409,0.8854,1.5014,0.4579,0.6523,-0.3624,1
SIM-SNACK-CHANNEL-03678,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.196,0.7798,0.3916,-0.326,0.6806,0.4777,0.4372,0
SIM-SNACK-CHANNEL-03679,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.0859,0.8768,0.4389,0.0745,0.3814,0.5182,-0.9811,1
SIM-SNACK-CHANNEL-03680,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,1.2196,0.7437,0.8261,0.5703,0.5285,0.518,-0.6659,1
SIM-SNACK-CHANNEL-03681,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.4354,0.6753,0.559,0.1023,0.6291,0.5987,-0.135,0
SIM-SNACK-CHANNEL-03682,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.56,0.7347,0.3086,-1.0309,0.5813,0.3934,0.4733,1
SIM-SNACK-CHANNEL-03683,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.4487,0.8541,0.5556,-0.4454,0.5222,0.3762,1.4579,1
SIM-SNACK-CHANNEL-03684,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.2503,0.896,0.1437,-0.0223,0.7978,0.3995,0.5736,1
SIM-SNACK-CHANNEL-03685,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.4439,0.8797,0.2728,0.3206,0.7127,0.1885,-1.0319,0
SIM-SNACK-CHANNEL-03686,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.5909,0.6316,0.8827,1.3267,0.3415,0.4535,-1.3053,1
SIM-SNACK-CHANNEL-03687,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.3496,0.812,0.5199,-1.1467,0.3767,0.3453,-0.2935,1
SIM-SNACK-CHANNEL-03688,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.5155,0.706,0.4301,1.0297,0.5175,0.6253,-0.828,1
SIM-SNACK-CHANNEL-03689,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.7707,0.7334,0.8663,0.0254,0.577,0.2444,0.9978,0
SIM-SNACK-CHANNEL-03690,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.3959,0.4253,0.5189,-0.303,0.6795,0.4867,-0.0985,0
SIM-SNACK-CHANNEL-03691,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.4248,0.9489,0.5735,0.6613,0.9843,0.4656,-0.4195,1
SIM-SNACK-CHANNEL-03692,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.9288,0.9115,0.3226,1.4636,0.3537,0.4449,-1.4963,1
SIM-SNACK-CHANNEL-03693,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.1015,0.9513,0.5897,-0.9379,0.508,0.7801,-0.296,0
SIM-SNACK-CHANNEL-03694,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.1169,0.4039,0.817,0.3751,0.2873,0.4787,1.8124,1
SIM-SNACK-CHANNEL-03695,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.2261,0.8168,0.4203,-1.5074,0.9345,0.44,-1.4802,1
SIM-SNACK-CHANNEL-03696,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.4041,0.4836,0.659,0.9683,0.5028,0.3267,-1.404,0
SIM-SNACK-CHANNEL-03697,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.2881,0.5222,0.7711,-0.6223,0.7155,0.4201,1.9343,1
SIM-SNACK-CHANNEL-03698,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,1.1198,0.5816,0.8861,-1.7444,0.6159,0.313,-1.0434,1
SIM-SNACK-CHANNEL-03699,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.1042,0.6385,0.6213,0.6231,0.6165,0.3511,1.0053,0
SIM-SNACK-CHANNEL-03700,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.001,0.7022,0.8431,0.4804,0.7423,0.5987,1.1597,1
SIM-SNACK-CHANNEL-03701,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.4873,0.5,0.691,-1.5725,0.5075,0.7615,-0.2844,0
SIM-SNACK-CHANNEL-03702,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.2046,0.5838,0.6951,-1.0019,0.7146,0.4978,2.1513,1
SIM-SNACK-CHANNEL-03703,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.7711,0.7493,0.259,-0.0848,0.7708,0.894,0.7368,1
SIM-SNACK-CHANNEL-03704,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.3361,0.9051,0.3704,-1.2175,0.6689,0.9626,-1.6553,1
SIM-SNACK-CHANNEL-03705,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.0622,0.7569,0.2933,-1.1663,0.3212,0.5667,0.3556,0
SIM-SNACK-CHANNEL-03706,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,1.1338,0.7403,0.6036,0.1038,0.4819,0.8608,1.2729,1
SIM-SNACK-CHANNEL-03707,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.484,0.7552,0.4796,-0.8592,0.3572,0.6316,-1.0675,1
SIM-SNACK-CHANNEL-03708,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.3934,0.9498,0.7282,-1.606,0.8058,0.8773,-2.1436,0
SIM-SNACK-CHANNEL-03709,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.1881,0.9185,0.1308,0.8717,0.5706,0.7964,-0.5208,1
SIM-SNACK-CHANNEL-03710,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.1566,0.7571,0.3013,-0.7764,0.7346,0.9787,0.5156,1
SIM-SNACK-CHANNEL-03711,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.5394,0.7135,0.8751,1.7727,0.5224,0.7564,-0.8714,1
SIM-SNACK-CHANNEL-03712,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,1,0.5705,0.5376,0.3179,1.2189,0.7764,0.3849,0.4126,1
SIM-SNACK-CHANNEL-03713,SIM-SNACK-CHANNEL,零食渠道与货架机会研究,多品类零食,中国,模拟,0,0.7645,0.927,0.5442,-0.381,0.7621,0.5112,-0.3804,1
