respondent_id,wave,task,choice,a_price,a_flavor,a_pack_g,a_resealable,a_health_claim,a_brand_tier,b_price,b_flavor,b_pack_g,b_resealable,b_health_claim,b_brand_tier
SIM-CR-02746,SIM-CRACKER-2026Q3,4,B,12.9,海盐香葱,80,0,全谷物,成长品牌,10.9,海盐香葱,45,1,轻油烘焙,成熟品牌
SIM-CR-02746,SIM-CRACKER-2026Q3,5,B,8.9,经典原味,45,1,全谷物,新锐品牌,9.9,芝士,120,0,无特别表达,成长品牌
SIM-CR-02746,SIM-CRACKER-2026Q3,6,B,12.9,芝士,120,1,轻油烘焙,成熟品牌,9.9,海盐香葱,45,0,轻油烘焙,新锐品牌
SIM-CR-02747,SIM-CRACKER-2026Q3,1,A,9.9,芝士,45,0,轻油烘焙,成长品牌,8.9,微辣,120,1,轻油烘焙,成长品牌
SIM-CR-02747,SIM-CRACKER-2026Q3,2,A,6.9,经典原味,80,1,轻油烘焙,新锐品牌,15.9,经典原味,80,1,全谷物,成熟品牌
SIM-CR-02747,SIM-CRACKER-2026Q3,3,B,15.9,芝士,80,1,轻油烘焙,成长品牌,15.9,海盐香葱,80,1,全谷物,成熟品牌
SIM-CR-02747,SIM-CRACKER-2026Q3,4,A,10.9,经典原味,120,0,全谷物,成长品牌,6.9,微辣,45,1,无特别表达,成长品牌
SIM-CR-02747,SIM-CRACKER-2026Q3,5,B,6.9,经典原味,80,0,无特别表达,成熟品牌,6.9,经典原味,120,1,全谷物,成长品牌
SIM-CR-02747,SIM-CRACKER-2026Q3,6,B,10.9,微辣,80,0,无特别表达,成长品牌,15.9,芝士,80,1,轻油烘焙,新锐品牌
SIM-CR-02748,SIM-CRACKER-2026Q3,1,B,10.9,微辣,45,0,轻油烘焙,成熟品牌,9.9,微辣,80,1,全谷物,成熟品牌
SIM-CR-02748,SIM-CRACKER-2026Q3,2,B,15.9,经典原味,45,0,全谷物,成长品牌,10.9,微辣,120,1,轻油烘焙,新锐品牌
SIM-CR-02748,SIM-CRACKER-2026Q3,3,B,9.9,经典原味,80,1,全谷物,成熟品牌,8.9,芝士,120,1,无特别表达,成熟品牌
SIM-CR-02748,SIM-CRACKER-2026Q3,4,B,8.9,芝士,120,0,全谷物,新锐品牌,6.9,芝士,120,0,无特别表达,成熟品牌
SIM-CR-02748,SIM-CRACKER-2026Q3,5,A,6.9,经典原味,80,1,无特别表达,新锐品牌,10.9,微辣,45,0,全谷物,新锐品牌
SIM-CR-02748,SIM-CRACKER-2026Q3,6,A,15.9,经典原味,45,0,全谷物,新锐品牌,10.9,芝士,120,0,轻油烘焙,成长品牌
SIM-CR-02749,SIM-CRACKER-2026Q3,1,B,12.9,芝士,80,0,轻油烘焙,成熟品牌,8.9,经典原味,120,0,轻油烘焙,成长品牌
SIM-CR-02749,SIM-CRACKER-2026Q3,2,B,9.9,芝士,120,1,无特别表达,新锐品牌,6.9,海盐香葱,80,1,轻油烘焙,成熟品牌
SIM-CR-02749,SIM-CRACKER-2026Q3,3,B,9.9,微辣,120,1,全谷物,新锐品牌,10.9,经典原味,80,1,全谷物,新锐品牌
SIM-CR-02749,SIM-CRACKER-2026Q3,4,A,9.9,芝士,120,1,轻油烘焙,成熟品牌,9.9,经典原味,45,0,轻油烘焙,新锐品牌
SIM-CR-02749,SIM-CRACKER-2026Q3,5,B,6.9,经典原味,120,1,无特别表达,成熟品牌,6.9,经典原味,80,1,全谷物,新锐品牌
SIM-CR-02749,SIM-CRACKER-2026Q3,6,A,15.9,经典原味,45,1,全谷物,新锐品牌,15.9,海盐香葱,45,0,轻油烘焙,成熟品牌
SIM-CR-02750,SIM-CRACKER-2026Q3,1,A,8.9,微辣,45,1,轻油烘焙,新锐品牌,9.9,芝士,45,1,轻油烘焙,成长品牌
SIM-CR-02750,SIM-CRACKER-2026Q3,2,A,12.9,经典原味,45,1,全谷物,成长品牌,12.9,微辣,120,0,轻油烘焙,新锐品牌
SIM-CR-02750,SIM-CRACKER-2026Q3,3,B,9.9,微辣,45,1,轻油烘焙,新锐品牌,12.9,经典原味,80,1,轻油烘焙,新锐品牌
SIM-CR-02750,SIM-CRACKER-2026Q3,4,A,10.9,经典原味,45,1,无特别表达,成长品牌,8.9,海盐香葱,45,0,无特别表达,成长品牌
SIM-CR-02750,SIM-CRACKER-2026Q3,5,B,6.9,经典原味,45,1,全谷物,成熟品牌,9.9,芝士,120,1,轻油烘焙,成熟品牌
SIM-CR-02750,SIM-CRACKER-2026Q3,6,A,9.9,海盐香葱,45,0,轻油烘焙,成长品牌,6.9,芝士,45,1,全谷物,新锐品牌
SIM-CR-02751,SIM-CRACKER-2026Q3,1,A,9.9,海盐香葱,120,1,轻油烘焙,新锐品牌,10.9,经典原味,120,0,全谷物,成熟品牌
SIM-CR-02751,SIM-CRACKER-2026Q3,2,B,15.9,芝士,120,0,无特别表达,成熟品牌,6.9,芝士,45,1,全谷物,成长品牌
SIM-CR-02751,SIM-CRACKER-2026Q3,3,B,8.9,芝士,80,1,无特别表达,新锐品牌,8.9,经典原味,45,1,无特别表达,新锐品牌
SIM-CR-02751,SIM-CRACKER-2026Q3,4,B,6.9,海盐香葱,120,1,全谷物,成熟品牌,6.9,芝士,80,1,全谷物,成熟品牌
SIM-CR-02751,SIM-CRACKER-2026Q3,5,B,10.9,微辣,80,0,无特别表达,新锐品牌,9.9,芝士,120,1,轻油烘焙,成长品牌
SIM-CR-02751,SIM-CRACKER-2026Q3,6,B,15.9,海盐香葱,45,0,轻油烘焙,新锐品牌,6.9,经典原味,120,1,全谷物,成熟品牌
SIM-CR-02752,SIM-CRACKER-2026Q3,1,A,8.9,海盐香葱,80,0,轻油烘焙,成熟品牌,10.9,芝士,80,0,无特别表达,新锐品牌
SIM-CR-02752,SIM-CRACKER-2026Q3,2,B,10.9,微辣,45,0,全谷物,成长品牌,10.9,微辣,45,1,全谷物,新锐品牌
SIM-CR-02752,SIM-CRACKER-2026Q3,3,B,15.9,微辣,45,0,无特别表达,成长品牌,8.9,海盐香葱,45,1,无特别表达,新锐品牌
SIM-CR-02752,SIM-CRACKER-2026Q3,4,A,12.9,经典原味,45,0,全谷物,成熟品牌,10.9,芝士,45,1,全谷物,新锐品牌
SIM-CR-02752,SIM-CRACKER-2026Q3,5,B,15.9,经典原味,45,0,全谷物,成长品牌,9.9,经典原味,45,1,轻油烘焙,成长品牌
SIM-CR-02752,SIM-CRACKER-2026Q3,6,B,8.9,芝士,120,1,轻油烘焙,新锐品牌,6.9,芝士,80,1,全谷物,新锐品牌
SIM-CR-02753,SIM-CRACKER-2026Q3,1,B,9.9,微辣,45,0,全谷物,成熟品牌,10.9,微辣,80,1,全谷物,成长品牌
SIM-CR-02753,SIM-CRACKER-2026Q3,2,A,12.9,微辣,80,0,轻油烘焙,新锐品牌,8.9,海盐香葱,80,0,轻油烘焙,成熟品牌
SIM-CR-02753,SIM-CRACKER-2026Q3,3,B,10.9,经典原味,45,1,无特别表达,成熟品牌,6.9,芝士,80,1,无特别表达,成熟品牌
SIM-CR-02753,SIM-CRACKER-2026Q3,4,B,15.9,芝士,80,1,全谷物,成长品牌,12.9,经典原味,120,1,无特别表达,成长品牌
SIM-CR-02753,SIM-CRACKER-2026Q3,5,A,15.9,微辣,45,1,无特别表达,成熟品牌,12.9,芝士,45,0,轻油烘焙,新锐品牌
SIM-CR-02753,SIM-CRACKER-2026Q3,6,B,6.9,海盐香葱,45,1,全谷物,成长品牌,8.9,海盐香葱,120,1,无特别表达,成长品牌
SIM-CR-02754,SIM-CRACKER-2026Q3,1,A,12.9,微辣,120,1,轻油烘焙,成长品牌,9.9,微辣,45,0,轻油烘焙,成长品牌
SIM-CR-02754,SIM-CRACKER-2026Q3,2,A,8.9,经典原味,80,0,轻油烘焙,新锐品牌,12.9,海盐香葱,80,0,轻油烘焙,新锐品牌
SIM-CR-02754,SIM-CRACKER-2026Q3,3,B,12.9,经典原味,45,1,轻油烘焙,成长品牌,10.9,微辣,120,0,全谷物,新锐品牌
SIM-CR-02754,SIM-CRACKER-2026Q3,4,A,9.9,芝士,80,0,无特别表达,成熟品牌,12.9,芝士,120,0,全谷物,成熟品牌
SIM-CR-02754,SIM-CRACKER-2026Q3,5,A,10.9,经典原味,80,0,无特别表达,新锐品牌,8.9,海盐香葱,120,0,无特别表达,成熟品牌
SIM-CR-02754,SIM-CRACKER-2026Q3,6,A,15.9,微辣,45,1,轻油烘焙,成熟品牌,15.9,海盐香葱,120,1,轻油烘焙,成熟品牌
SIM-CR-02755,SIM-CRACKER-2026Q3,1,A,8.9,海盐香葱,45,0,轻油烘焙,成熟品牌,15.9,微辣,45,0,轻油烘焙,成熟品牌
SIM-CR-02755,SIM-CRACKER-2026Q3,2,B,15.9,芝士,120,1,全谷物,新锐品牌,9.9,微辣,80,1,无特别表达,成长品牌
SIM-CR-02755,SIM-CRACKER-2026Q3,3,A,12.9,芝士,45,1,全谷物,新锐品牌,12.9,海盐香葱,80,1,轻油烘焙,成长品牌
SIM-CR-02755,SIM-CRACKER-2026Q3,4,B,9.9,经典原味,80,1,轻油烘焙,成长品牌,8.9,芝士,80,1,全谷物,新锐品牌
SIM-CR-02755,SIM-CRACKER-2026Q3,5,A,6.9,微辣,80,0,全谷物,成长品牌,8.9,经典原味,80,1,无特别表达,成熟品牌
SIM-CR-02755,SIM-CRACKER-2026Q3,6,A,6.9,微辣,120,1,全谷物,成熟品牌,15.9,芝士,45,0,无特别表达,新锐品牌
SIM-CR-02756,SIM-CRACKER-2026Q3,1,A,6.9,海盐香葱,45,1,轻油烘焙,新锐品牌,15.9,经典原味,45,0,轻油烘焙,成长品牌
SIM-CR-02756,SIM-CRACKER-2026Q3,2,B,12.9,经典原味,80,0,无特别表达,成熟品牌,6.9,微辣,45,1,轻油烘焙,成长品牌
SIM-CR-02756,SIM-CRACKER-2026Q3,3,B,10.9,微辣,120,0,无特别表达,新锐品牌,12.9,微辣,45,0,无特别表达,成长品牌
SIM-CR-02756,SIM-CRACKER-2026Q3,4,A,8.9,经典原味,45,0,全谷物,新锐品牌,10.9,海盐香葱,45,0,轻油烘焙,新锐品牌
SIM-CR-02756,SIM-CRACKER-2026Q3,5,A,10.9,海盐香葱,80,0,轻油烘焙,成熟品牌,12.9,海盐香葱,120,1,轻油烘焙,新锐品牌
SIM-CR-02756,SIM-CRACKER-2026Q3,6,A,6.9,微辣,120,1,无特别表达,成熟品牌,12.9,芝士,120,1,轻油烘焙,成长品牌
SIM-CR-02757,SIM-CRACKER-2026Q3,1,B,10.9,经典原味,45,0,无特别表达,新锐品牌,12.9,芝士,120,0,轻油烘焙,成熟品牌
SIM-CR-02757,SIM-CRACKER-2026Q3,2,B,10.9,微辣,45,0,轻油烘焙,成熟品牌,15.9,经典原味,80,1,轻油烘焙,新锐品牌
SIM-CR-02757,SIM-CRACKER-2026Q3,3,B,10.9,微辣,120,0,无特别表达,新锐品牌,15.9,经典原味,120,1,全谷物,成熟品牌
SIM-CR-02757,SIM-CRACKER-2026Q3,4,B,12.9,经典原味,45,0,无特别表达,成熟品牌,12.9,芝士,45,1,全谷物,成熟品牌
SIM-CR-02757,SIM-CRACKER-2026Q3,5,A,8.9,芝士,120,0,全谷物,新锐品牌,15.9,海盐香葱,45,1,轻油烘焙,新锐品牌
SIM-CR-02757,SIM-CRACKER-2026Q3,6,A,10.9,微辣,120,0,轻油烘焙,成长品牌,8.9,海盐香葱,80,1,无特别表达,成熟品牌
SIM-CR-02758,SIM-CRACKER-2026Q3,1,A,10.9,海盐香葱,80,0,轻油烘焙,新锐品牌,15.9,微辣,80,1,无特别表达,成长品牌
SIM-CR-02758,SIM-CRACKER-2026Q3,2,A,12.9,芝士,45,0,全谷物,成熟品牌,15.9,海盐香葱,45,1,轻油烘焙,新锐品牌
SIM-CR-02758,SIM-CRACKER-2026Q3,3,A,6.9,芝士,45,1,轻油烘焙,新锐品牌,15.9,经典原味,120,0,无特别表达,新锐品牌
SIM-CR-02758,SIM-CRACKER-2026Q3,4,B,8.9,经典原味,45,1,无特别表达,新锐品牌,10.9,芝士,120,1,无特别表达,成长品牌
SIM-CR-02758,SIM-CRACKER-2026Q3,5,A,6.9,微辣,120,1,无特别表达,新锐品牌,12.9,微辣,80,1,轻油烘焙,成熟品牌
SIM-CR-02758,SIM-CRACKER-2026Q3,6,B,15.9,经典原味,80,0,全谷物,成熟品牌,10.9,经典原味,45,0,轻油烘焙,新锐品牌
SIM-CR-02759,SIM-CRACKER-2026Q3,1,B,9.9,经典原味,45,1,全谷物,新锐品牌,15.9,芝士,120,1,全谷物,成长品牌
SIM-CR-02759,SIM-CRACKER-2026Q3,2,B,10.9,芝士,120,0,全谷物,成长品牌,8.9,海盐香葱,80,0,全谷物,成长品牌
SIM-CR-02759,SIM-CRACKER-2026Q3,3,A,15.9,经典原味,45,1,全谷物,成熟品牌,10.9,经典原味,120,1,无特别表达,成长品牌
SIM-CR-02759,SIM-CRACKER-2026Q3,4,B,10.9,芝士,45,1,无特别表达,新锐品牌,8.9,芝士,120,0,轻油烘焙,成长品牌
SIM-CR-02759,SIM-CRACKER-2026Q3,5,B,8.9,微辣,120,1,无特别表达,成熟品牌,6.9,海盐香葱,120,0,无特别表达,成长品牌
SIM-CR-02759,SIM-CRACKER-2026Q3,6,B,9.9,海盐香葱,45,1,无特别表达,新锐品牌,9.9,经典原味,45,1,全谷物,成熟品牌
SIM-CR-02760,SIM-CRACKER-2026Q3,1,B,15.9,海盐香葱,80,0,无特别表达,新锐品牌,8.9,微辣,120,1,轻油烘焙,新锐品牌
SIM-CR-02760,SIM-CRACKER-2026Q3,2,A,12.9,芝士,45,1,轻油烘焙,成长品牌,9.9,海盐香葱,80,0,无特别表达,成熟品牌
SIM-CR-02760,SIM-CRACKER-2026Q3,3,A,8.9,海盐香葱,120,0,轻油烘焙,成熟品牌,12.9,经典原味,80,1,轻油烘焙,成熟品牌
SIM-CR-02760,SIM-CRACKER-2026Q3,4,B,6.9,经典原味,120,1,全谷物,新锐品牌,10.9,微辣,80,1,轻油烘焙,新锐品牌
SIM-CR-02760,SIM-CRACKER-2026Q3,5,B,10.9,微辣,45,0,无特别表达,新锐品牌,15.9,海盐香葱,45,1,无特别表达,成长品牌
SIM-CR-02760,SIM-CRACKER-2026Q3,6,A,9.9,芝士,80,1,轻油烘焙,新锐品牌,15.9,海盐香葱,45,1,全谷物,成长品牌
SIM-CR-02761,SIM-CRACKER-2026Q3,1,B,15.9,芝士,45,1,轻油烘焙,成熟品牌,10.9,经典原味,80,0,无特别表达,新锐品牌
SIM-CR-02761,SIM-CRACKER-2026Q3,2,B,10.9,海盐香葱,45,0,全谷物,成长品牌,10.9,海盐香葱,120,1,无特别表达,成熟品牌
SIM-CR-02761,SIM-CRACKER-2026Q3,3,B,6.9,海盐香葱,80,0,无特别表达,成熟品牌,10.9,芝士,80,1,无特别表达,成长品牌
SIM-CR-02761,SIM-CRACKER-2026Q3,4,B,10.9,海盐香葱,45,1,全谷物,成熟品牌,9.9,微辣,45,0,轻油烘焙,成长品牌
SIM-CR-02761,SIM-CRACKER-2026Q3,5,A,9.9,芝士,80,1,无特别表达,成熟品牌,15.9,微辣,80,0,无特别表达,新锐品牌
SIM-CR-02761,SIM-CRACKER-2026Q3,6,B,15.9,经典原味,120,0,轻油烘焙,新锐品牌,8.9,芝士,45,1,轻油烘焙,成熟品牌
SIM-CR-02762,SIM-CRACKER-2026Q3,1,A,6.9,芝士,80,0,无特别表达,成长品牌,10.9,微辣,120,1,轻油烘焙,成长品牌
SIM-CR-02762,SIM-CRACKER-2026Q3,2,A,9.9,芝士,120,1,全谷物,成长品牌,9.9,微辣,80,1,全谷物,成长品牌
SIM-CR-02762,SIM-CRACKER-2026Q3,3,B,10.9,经典原味,80,1,轻油烘焙,新锐品牌,10.9,芝士,45,0,全谷物,成熟品牌
SIM-CR-02762,SIM-CRACKER-2026Q3,4,B,8.9,经典原味,45,0,无特别表达,成长品牌,6.9,微辣,120,0,全谷物,成长品牌
SIM-CR-02762,SIM-CRACKER-2026Q3,5,B,9.9,海盐香葱,120,0,全谷物,成熟品牌,9.9,经典原味,45,1,无特别表达,成长品牌
SIM-CR-02762,SIM-CRACKER-2026Q3,6,A,8.9,微辣,80,0,轻油烘焙,新锐品牌,6.9,微辣,45,0,轻油烘焙,新锐品牌
SIM-CR-02763,SIM-CRACKER-2026Q3,1,A,9.9,海盐香葱,45,1,全谷物,成熟品牌,15.9,经典原味,45,0,轻油烘焙,成长品牌
SIM-CR-02763,SIM-CRACKER-2026Q3,2,B,8.9,芝士,80,0,全谷物,新锐品牌,6.9,海盐香葱,80,1,全谷物,新锐品牌
SIM-CR-02763,SIM-CRACKER-2026Q3,3,A,10.9,芝士,80,0,轻油烘焙,成长品牌,6.9,微辣,120,1,轻油烘焙,新锐品牌
SIM-CR-02763,SIM-CRACKER-2026Q3,4,A,12.9,微辣,120,0,无特别表达,新锐品牌,8.9,海盐香葱,45,1,无特别表达,成长品牌
SIM-CR-02763,SIM-CRACKER-2026Q3,5,B,12.9,海盐香葱,45,1,全谷物,新锐品牌,8.9,微辣,45,1,轻油烘焙,新锐品牌
SIM-CR-02763,SIM-CRACKER-2026Q3,6,B,9.9,经典原味,120,0,轻油烘焙,成长品牌,10.9,经典原味,120,1,轻油烘焙,新锐品牌
SIM-CR-02764,SIM-CRACKER-2026Q3,1,B,12.9,经典原味,120,0,全谷物,新锐品牌,12.9,芝士,45,0,全谷物,新锐品牌
SIM-CR-02764,SIM-CRACKER-2026Q3,2,A,10.9,经典原味,45,1,无特别表达,成长品牌,6.9,微辣,120,1,轻油烘焙,成熟品牌
SIM-CR-02764,SIM-CRACKER-2026Q3,3,A,9.9,芝士,120,1,无特别表达,成长品牌,12.9,经典原味,80,0,全谷物,新锐品牌
SIM-CR-02764,SIM-CRACKER-2026Q3,4,B,15.9,微辣,45,0,无特别表达,成长品牌,8.9,海盐香葱,45,0,无特别表达,成长品牌
SIM-CR-02764,SIM-CRACKER-2026Q3,5,A,6.9,芝士,80,0,无特别表达,成熟品牌,12.9,海盐香葱,120,0,无特别表达,成熟品牌
SIM-CR-02764,SIM-CRACKER-2026Q3,6,A,6.9,海盐香葱,45,1,轻油烘焙,成长品牌,9.9,芝士,120,1,无特别表达,新锐品牌
SIM-CR-02765,SIM-CRACKER-2026Q3,1,B,9.9,芝士,45,0,无特别表达,成熟品牌,10.9,微辣,80,1,全谷物,新锐品牌
SIM-CR-02765,SIM-CRACKER-2026Q3,2,B,6.9,微辣,80,0,无特别表达,成熟品牌,9.9,芝士,120,1,全谷物,成长品牌
SIM-CR-02765,SIM-CRACKER-2026Q3,3,B,12.9,经典原味,120,1,全谷物,成熟品牌,6.9,芝士,80,0,全谷物,新锐品牌
SIM-CR-02765,SIM-CRACKER-2026Q3,4,B,15.9,芝士,80,0,全谷物,成熟品牌,6.9,芝士,80,1,无特别表达,新锐品牌
SIM-CR-02765,SIM-CRACKER-2026Q3,5,B,15.9,微辣,120,1,全谷物,成熟品牌,12.9,海盐香葱,120,1,轻油烘焙,新锐品牌
SIM-CR-02765,SIM-CRACKER-2026Q3,6,A,6.9,经典原味,45,0,轻油烘焙,成长品牌,15.9,微辣,45,0,无特别表达,新锐品牌
SIM-CR-02766,SIM-CRACKER-2026Q3,1,A,12.9,微辣,80,0,轻油烘焙,新锐品牌,15.9,经典原味,80,0,全谷物,新锐品牌
SIM-CR-02766,SIM-CRACKER-2026Q3,2,B,15.9,芝士,120,0,无特别表达,成熟品牌,15.9,芝士,80,0,全谷物,新锐品牌
SIM-CR-02766,SIM-CRACKER-2026Q3,3,B,12.9,经典原味,120,0,无特别表达,成熟品牌,8.9,经典原味,120,1,全谷物,新锐品牌
SIM-CR-02766,SIM-CRACKER-2026Q3,4,A,8.9,微辣,45,0,轻油烘焙,成熟品牌,6.9,经典原味,120,1,轻油烘焙,新锐品牌
SIM-CR-02766,SIM-CRACKER-2026Q3,5,A,12.9,海盐香葱,45,0,无特别表达,新锐品牌,15.9,芝士,120,1,全谷物,新锐品牌
SIM-CR-02766,SIM-CRACKER-2026Q3,6,A,6.9,经典原味,80,1,轻油烘焙,成熟品牌,6.9,芝士,80,0,全谷物,成长品牌
SIM-CR-02767,SIM-CRACKER-2026Q3,1,B,10.9,海盐香葱,80,1,轻油烘焙,新锐品牌,8.9,经典原味,120,1,无特别表达,成长品牌
SIM-CR-02767,SIM-CRACKER-2026Q3,2,B,10.9,海盐香葱,45,1,无特别表达,新锐品牌,12.9,海盐香葱,45,1,无特别表达,成熟品牌
SIM-CR-02767,SIM-CRACKER-2026Q3,3,B,9.9,芝士,120,0,轻油烘焙,新锐品牌,15.9,微辣,45,1,轻油烘焙,新锐品牌
SIM-CR-02767,SIM-CRACKER-2026Q3,4,A,8.9,微辣,80,0,全谷物,新锐品牌,15.9,海盐香葱,80,1,轻油烘焙,新锐品牌
SIM-CR-02767,SIM-CRACKER-2026Q3,5,B,15.9,海盐香葱,120,0,无特别表达,新锐品牌,10.9,海盐香葱,120,0,全谷物,成熟品牌
SIM-CR-02767,SIM-CRACKER-2026Q3,6,A,12.9,芝士,80,0,轻油烘焙,成熟品牌,15.9,微辣,120,1,全谷物,成熟品牌
SIM-CR-02768,SIM-CRACKER-2026Q3,1,A,8.9,微辣,80,1,无特别表达,成长品牌,12.9,芝士,45,0,无特别表达,新锐品牌
SIM-CR-02768,SIM-CRACKER-2026Q3,2,B,8.9,微辣,120,0,轻油烘焙,新锐品牌,9.9,经典原味,120,1,全谷物,新锐品牌
SIM-CR-02768,SIM-CRACKER-2026Q3,3,A,10.9,经典原味,120,1,无特别表达,成长品牌,12.9,微辣,45,1,无特别表达,成长品牌
SIM-CR-02768,SIM-CRACKER-2026Q3,4,B,8.9,海盐香葱,45,0,无特别表达,新锐品牌,10.9,芝士,80,0,全谷物,成熟品牌
SIM-CR-02768,SIM-CRACKER-2026Q3,5,B,12.9,微辣,45,1,全谷物,成熟品牌,8.9,芝士,80,1,轻油烘焙,成长品牌
SIM-CR-02768,SIM-CRACKER-2026Q3,6,A,9.9,经典原味,80,1,无特别表达,成长品牌,10.9,芝士,45,1,全谷物,新锐品牌
SIM-CR-02769,SIM-CRACKER-2026Q3,1,B,9.9,芝士,80,0,无特别表达,新锐品牌,8.9,微辣,45,0,全谷物,成长品牌
SIM-CR-02769,SIM-CRACKER-2026Q3,2,B,6.9,经典原味,45,1,无特别表达,成长品牌,12.9,芝士,80,0,轻油烘焙,新锐品牌
SIM-CR-02769,SIM-CRACKER-2026Q3,3,A,8.9,海盐香葱,45,1,轻油烘焙,新锐品牌,15.9,微辣,80,1,轻油烘焙,新锐品牌
SIM-CR-02769,SIM-CRACKER-2026Q3,4,A,12.9,芝士,45,1,全谷物,成长品牌,10.9,经典原味,120,0,无特别表达,成熟品牌
SIM-CR-02769,SIM-CRACKER-2026Q3,5,B,15.9,经典原味,80,1,全谷物,新锐品牌,10.9,芝士,80,1,无特别表达,成长品牌
SIM-CR-02769,SIM-CRACKER-2026Q3,6,B,8.9,芝士,80,0,轻油烘焙,成长品牌,6.9,芝士,45,1,无特别表达,成长品牌
SIM-CR-02770,SIM-CRACKER-2026Q3,1,A,12.9,经典原味,120,1,轻油烘焙,成熟品牌,15.9,海盐香葱,80,1,无特别表达,成熟品牌
SIM-CR-02770,SIM-CRACKER-2026Q3,2,B,12.9,芝士,120,1,全谷物,成长品牌,6.9,经典原味,45,0,无特别表达,成熟品牌
SIM-CR-02770,SIM-CRACKER-2026Q3,3,B,9.9,微辣,120,1,无特别表达,成长品牌,15.9,海盐香葱,80,1,轻油烘焙,成长品牌
SIM-CR-02770,SIM-CRACKER-2026Q3,4,B,9.9,海盐香葱,45,1,无特别表达,成熟品牌,6.9,经典原味,45,1,轻油烘焙,成熟品牌
SIM-CR-02770,SIM-CRACKER-2026Q3,5,A,6.9,芝士,120,1,全谷物,成熟品牌,12.9,微辣,80,0,全谷物,新锐品牌
SIM-CR-02770,SIM-CRACKER-2026Q3,6,B,12.9,微辣,45,0,轻油烘焙,成长品牌,10.9,海盐香葱,45,1,轻油烘焙,成熟品牌
SIM-CR-02771,SIM-CRACKER-2026Q3,1,B,10.9,微辣,45,0,全谷物,成熟品牌,8.9,海盐香葱,80,1,轻油烘焙,成熟品牌
SIM-CR-02771,SIM-CRACKER-2026Q3,2,A,10.9,微辣,80,1,轻油烘焙,成长品牌,15.9,芝士,120,1,无特别表达,成长品牌
SIM-CR-02771,SIM-CRACKER-2026Q3,3,A,10.9,海盐香葱,120,0,无特别表达,成熟品牌,9.9,微辣,45,0,全谷物,成长品牌
SIM-CR-02771,SIM-CRACKER-2026Q3,4,A,10.9,微辣,120,0,轻油烘焙,新锐品牌,10.9,经典原味,80,1,全谷物,新锐品牌
SIM-CR-02771,SIM-CRACKER-2026Q3,5,A,6.9,芝士,80,0,无特别表达,成长品牌,12.9,芝士,80,1,全谷物,成熟品牌
SIM-CR-02771,SIM-CRACKER-2026Q3,6,A,10.9,微辣,120,1,全谷物,成熟品牌,6.9,经典原味,120,1,轻油烘焙,新锐品牌
SIM-CR-02772,SIM-CRACKER-2026Q3,1,A,6.9,微辣,120,1,全谷物,成长品牌,10.9,芝士,80,0,无特别表达,成熟品牌
SIM-CR-02772,SIM-CRACKER-2026Q3,2,B,15.9,微辣,120,1,无特别表达,成长品牌,6.9,海盐香葱,45,1,无特别表达,成长品牌
SIM-CR-02772,SIM-CRACKER-2026Q3,3,B,10.9,经典原味,120,1,无特别表达,成熟品牌,8.9,芝士,80,1,无特别表达,成长品牌
SIM-CR-02772,SIM-CRACKER-2026Q3,4,A,8.9,微辣,120,1,全谷物,成长品牌,9.9,经典原味,45,1,全谷物,新锐品牌
SIM-CR-02772,SIM-CRACKER-2026Q3,5,B,15.9,芝士,80,1,无特别表达,成长品牌,10.9,微辣,45,1,无特别表达,成长品牌
SIM-CR-02772,SIM-CRACKER-2026Q3,6,B,8.9,微辣,120,1,无特别表达,新锐品牌,8.9,海盐香葱,120,0,轻油烘焙,新锐品牌
SIM-CR-02773,SIM-CRACKER-2026Q3,1,A,8.9,芝士,120,0,轻油烘焙,成长品牌,6.9,经典原味,80,0,全谷物,新锐品牌
SIM-CR-02773,SIM-CRACKER-2026Q3,2,B,15.9,微辣,120,0,轻油烘焙,成长品牌,9.9,芝士,80,0,无特别表达,新锐品牌
SIM-CR-02773,SIM-CRACKER-2026Q3,3,A,6.9,芝士,80,0,无特别表达,成熟品牌,15.9,海盐香葱,45,1,轻油烘焙,新锐品牌
SIM-CR-02773,SIM-CRACKER-2026Q3,4,A,6.9,芝士,80,1,轻油烘焙,成长品牌,8.9,经典原味,45,1,轻油烘焙,成熟品牌
SIM-CR-02773,SIM-CRACKER-2026Q3,5,A,6.9,海盐香葱,45,0,无特别表达,新锐品牌,8.9,微辣,80,0,全谷物,新锐品牌
SIM-CR-02773,SIM-CRACKER-2026Q3,6,B,9.9,微辣,45,0,无特别表达,成熟品牌,6.9,芝士,120,1,全谷物,成熟品牌
SIM-CR-02774,SIM-CRACKER-2026Q3,1,B,8.9,微辣,80,0,无特别表达,成长品牌,9.9,芝士,120,1,轻油烘焙,成熟品牌
SIM-CR-02774,SIM-CRACKER-2026Q3,2,B,9.9,芝士,120,1,全谷物,成熟品牌,12.9,海盐香葱,120,1,轻油烘焙,新锐品牌
SIM-CR-02774,SIM-CRACKER-2026Q3,3,A,6.9,海盐香葱,45,0,轻油烘焙,新锐品牌,6.9,经典原味,80,0,全谷物,新锐品牌
SIM-CR-02774,SIM-CRACKER-2026Q3,4,A,10.9,海盐香葱,120,1,轻油烘焙,成熟品牌,6.9,微辣,80,1,全谷物,成熟品牌
